R_Fighter,R_Total_Fights,R_Win_Percentage,R_Method_1_prev,R_Rounds_1_prev,R_Winner_1_prev,R_Prev_Fight_days,B_Fighter,B_Total_Fights,B_Win_Percentage,B_Method_1_prev,B_Rounds_1_prev,B_Winner_1_prev,B_Prev_Fight_days,Win_Method,Winner
Diego Gonzalez,18,0.7222222222222222,Split Decision,3,False,419,Daniel Acacio,33,0.6666666666666666,Split Decision,5,False,136,Split Decision,0.0
Diego Gonzalez,16,0.75,Split Decision,3,True,77,Yasushi Kitazaki,15,0.6666666666666666,TKO,1,True,90,Split Decision,1.0
Diego Gonzalez,14,0.7142857142857143,Submission,1,True,426,Fatih Dogan,5,0.4,Submission,1,False,69,TKO,1.0
Diego Gonzalez,12,0.6666666666666666,Submission,2,True,208,Steve Berger,36,0.5277777777777778,Split Decision,3,True,189,Split Decision,1.0
Diego Gonzalez,10,0.6,Split Decision,3,True,203,Matt Thorpe,11,0.5454545454545454,Submission,1,True,91,Split Decision,1.0
Diego Gonzalez,8,0.625,No Contest,2,False,175,Dan Hardy,14,0.7857142857142857,Split Decision,5,True,119,TKO,0.0
Diego Gonzalez,4,0.5,Split Decision,3,True,167,Kristian Helde,6,0.0,Submission,1,False,133,Submission,1.0
Diego Gonzalez,2,0.5,KO,1,False,202,Kenneth Rosfort-Nees,5,0.4,Submission,1,False,21,TKO,0.0
Diego Gonzalez,33,0.6060606060606061,Submission,1,True,345,Makhmud Muradov,24,0.75,KO,3,True,79,Split Decision,0.0
Diego Gonzalez,31,0.6129032258064516,Submission,2,True,116,Morten Djursaa,18,0.7222222222222222,Split Decision,3,True,364,Split Decision,0.0
Diego Gonzalez,29,0.5862068965517241,KO,2,False,29,Nayeb Hezam,35,0.4857142857142857,Submission,1,True,217,Submission,1.0
Diego Gonzalez,27,0.5925925925925926,Submission,2,True,210,Karim Mammar,19,0.47368421052631576,Submission,3,True,70,Submission,1.0
Diego Gonzalez,25,0.6,Split Decision,3,False,162,Anton Kuivanen,24,0.75,KO,1,False,63,KO,0.0
Diego Gonzalez,23,0.6521739130434783,TKO,2,False,345,Danny Roberts,10,0.9,Submission,2,True,287,TKO,0.0
Diego Gonzalez,21,0.6666666666666666,Split Decision,3,False,75,Ivica Truscek,26,0.6538461538461539,TKO,2,True,67,Submission,1.0
Diego Gonzalez,19,0.6842105263157895,Split Decision,3,False,146,Jarkko Latomaki,30,0.7,Submission,1,True,92,Submission,1.0
Diego Gonzalez,17,0.7647058823529411,Split Decision,3,True,127,Akihiro Gono,43,0.6976744186046512,Submission,2,True,66,Split Decision,0.0
Diego Gonzalez,15,0.7333333333333333,TKO,1,True,71,Nordin Asrih,16,0.75,TKO,1,True,104,Split Decision,1.0
Diego Gonzalez,13,0.6923076923076923,Split Decision,3,True,225,Manuel Garcia,19,0.631578947368421,Submission,1,False,119,Submission,1.0
Diego Gonzalez,11,0.6363636363636364,Split Decision,3,True,43,Leslee Ojugbana,14,0.6428571428571429,TKO,1,True,135,Submission,1.0
Diego Gonzalez,9,0.5555555555555556,TKO,3,False,63,Arni Isaksson,8,0.875,Split Decision,3,True,28,Split Decision,1.0
Diego Gonzalez,7,0.7142857142857143,Submission,1,True,28,Dan Hardy,12,0.75,Split Decision,3,True,14,No Contest,0.0
Diego Gonzalez,5,0.6,Submission,1,True,35,Kimmo Nurkse,5,0.4,KO,0,False,141,Submission,1.0
Diego Gonzalez,3,0.3333333333333333,TKO,3,False,175,Tim Vinther,14,0.5714285714285714,TKO,1,True,127,Split Decision,1.0
Diego Gonzalez,1,1.0,Submission,1,True,289,Nico Nasieri,3,1.0,Split Decision,0,True,660,KO,0.0
Avtandil Gachechiladze,2,0.0,Split Decision,2,False,1583,Francesco Bocca,8,0.625,TKO,1,True,154,Split Decision,0.0
Aleksey Nimirovich,2,0.5,Submission,2,True,28,Anton Vokalenko,3,0.0,TKO,1,False,28,Split Decision,1.0
Valeri Shpak,5,0.2,Split Decision,3,False,91,Andrey Bezverkhiy,2,0.0,Submission,1,False,11,Split Decision,0.0
Valeri Shpak,3,0.3333333333333333,Submission,1,False,4,Shamil Abdulkhalikov,7,0.5714285714285714,TKO,2,True,52,TKO,0.0
Valeri Shpak,1,1.0,Submission,3,True,97,Alexey Repalov,3,0.3333333333333333,TKO,1,False,62,TKO,0.0
Valeri Shpak,2,0.5,TKO,1,False,302,Andrei Makarenko,3,0.6666666666666666,Split Decision,2,False,38,Submission,0.0
Vitaliy Matornika,3,0.0,Submission,2,False,28,Alexander Starikov,1,0.0,Submission,1,False,884,TKO,0.0
Ben Egli,24,0.8333333333333334,Split Decision,5,False,330,Nick Browne,18,0.8888888888888888,Submission,1,True,322,Split Decision,0.0
Ben Egli,22,0.8636363636363636,Submission,1,True,189,Joey Holt,21,0.6666666666666666,TKO,2,True,27,Submission,1.0
Ben Egli,20,0.9,TKO,5,True,245,Umar Yankovski,14,0.8571428571428571,Split Decision,3,False,133,Split Decision,0.0
Ben Egli,18,0.8888888888888888,Submission,4,True,112,Justin Baesman,32,0.625,TKO,3,False,70,Submission,1.0
Ben Egli,16,0.875,Split Decision,3,False,211,Aaron Hedrick,15,0.6,TKO,2,False,798,Submission,1.0
Ben Egli,14,0.9285714285714286,Submission,1,True,98,David Evans,5,0.8,Split Decision,5,True,316,KO,1.0
Ben Egli,12,0.9166666666666666,Submission,1,True,91,Nathan Wallner,8,0.5,Split Decision,3,True,399,Submission,1.0
Ben Egli,10,0.9,Submission,1,True,168,Josh Snodgrass,12,0.25,TKO,1,False,882,Submission,1.0
Ben Egli,8,0.875,Submission,3,True,126,Billy Denney,5,0.8,TKO,2,True,106,Submission,1.0
Ben Egli,6,0.8333333333333334,Submission,1,True,96,John Garcia,3,0.6666666666666666,Submission,2,True,26,Submission,1.0
Ben Egli,4,0.75,Submission,1,True,91,Clint Patterson,1,1.0,Submission,1,True,35,Submission,1.0
Ben Egli,2,1.0,TKO,2,True,419,John Bartlett,2,0.5,Submission,1,False,398,Submission,0.0
Ben Egli,21,0.8571428571428571,Split Decision,3,False,188,Roberto Neves,13,0.7692307692307693,Split Decision,3,True,217,Submission,1.0
Ben Egli,19,0.8947368421052632,Submission,1,True,70,Tyson Jeffries,31,0.6451612903225806,TKO,4,True,630,TKO,1.0
Ben Egli,17,0.8823529411764706,Submission,1,True,126,Ryan Walker,12,0.75,KO,2,False,126,Submission,1.0
Ben Egli,15,0.9333333333333333,KO,1,True,251,E.J. Brooks,14,0.6428571428571429,Split Decision,3,False,167,Split Decision,0.0
Ben Egli,13,0.9230769230769231,Submission,1,True,105,Adam Walkemeyer,4,0.5,Split Decision,3,False,28,Submission,1.0
Ben Egli,11,0.9090909090909091,Submission,1,True,140,Rod Jaques,14,0.5,Split Decision,3,True,154,Submission,1.0
Ben Egli,7,0.8571428571428571,Submission,1,True,170,Jason Novelli,2,1.0,TKO,1,True,28,Submission,1.0
Ben Egli,5,0.8,Submission,1,True,113,Travis Cavalli,6,0.6666666666666666,Submission,1,True,49,Submission,1.0
Rocky Edwards,20,0.55,Submission,1,True,62,William Knight,12,0.8333333333333334,TKO,1,False,63,TKO,0.0
Rocky Edwards,18,0.5555555555555556,Split Decision,3,False,168,Devin Smyth,10,0.8,Submission,1,True,98,TKO,0.0
Rocky Edwards,16,0.5625,Submission,1,True,252,Quinton Parks Jr.,8,0.875,KO,2,True,693,Split Decision,1.0
Rocky Edwards,14,0.5714285714285714,TKO,2,False,267,Sean Brady,6,1.0,Split Decision,3,True,85,Split Decision,0.0
Rocky Edwards,12,0.6666666666666666,TKO,2,True,27,Bobby Nash,4,0.75,Split Decision,3,False,90,Split Decision,0.0
Rocky Edwards,10,0.7,Submission,1,True,189,Rex Harris,8,0.75,TKO,1,True,77,Split Decision,0.0
Rocky Edwards,8,0.625,Split Decision,3,True,92,Jason Nickoson,11,0.6363636363636364,Split Decision,3,True,1043,Split Decision,1.0
Rocky Edwards,6,0.6666666666666666,Submission,1,True,119,Taylor Ruscin,8,0.875,Submission,1,True,469,Split Decision,0.0
Rocky Edwards,5,0.6,KO,2,True,99,Micah Bender,18,0.5555555555555556,Submission,1,True,98,Submission,1.0
Rocky Edwards,3,0.6666666666666666,Submission,1,True,35,Todd Bevan,4,1.0,Split Decision,3,True,252,Split Decision,0.0
Rocky Edwards,1,1.0,Submission,2,True,167,Rob Hanna,6,0.8333333333333334,Submission,2,True,83,Split Decision,0.0
Rocky Edwards,19,0.5263157894736842,TKO,1,False,259,William Walker,10,0.5,Split Decision,3,False,1086,Submission,1.0
Rocky Edwards,15,0.5333333333333333,Split Decision,3,False,483,P.J. Cajigas,9,0.4444444444444444,TKO,1,True,133,Submission,1.0
Rocky Edwards,13,0.6153846153846154,Split Decision,3,False,28,Randy Brown,9,0.7777777777777778,TKO,2,True,133,TKO,0.0
Rocky Edwards,11,0.6363636363636364,Split Decision,3,False,77,Keith Cunagin,16,0.4375,Split Decision,3,False,189,TKO,1.0
Rocky Edwards,9,0.6666666666666666,Split Decision,3,True,49,Zac Gobel,9,0.6666666666666666,Split Decision,3,True,77,Submission,1.0
Rocky Edwards,7,0.5714285714285714,Split Decision,5,False,83,Portland Pringle III,7,0.8571428571428571,TKO,1,True,27,Split Decision,1.0
Rocky Edwards,4,0.5,Split Decision,3,False,83,Mike Bogner,20,0.4,Split Decision,3,False,63,KO,1.0
Rocky Edwards,2,0.5,Split Decision,3,False,71,John Myers,20,0.45,Submission,1,False,518,Submission,1.0
Patrick Delgado,13,0.7692307692307693,Submission,2,True,203,Craig Eckelberg,17,0.5882352941176471,Disqualification,1,False,120,Split Decision,0.0
Patrick Delgado,11,0.7272727272727273,Submission,1,True,42,Dino Saracco,7,0.2857142857142857,Submission,2,False,98,Submission,1.0
Patrick Delgado,7,0.8571428571428571,Split Decision,3,True,1085,Jeff Peterson,12,0.5,TKO,1,True,147,Split Decision,0.0
Patrick Delgado,5,0.8,TKO,2,False,49,Keith Schneider,18,0.6111111111111112,Submission,1,True,155,Submission,1.0
Patrick Delgado,3,1.0,Submission,1,True,427,Roland Larson,11,0.36363636363636365,Submission,1,True,407,Submission,1.0
Patrick Delgado,2,1.0,Submission,1,True,609,Jahmale Maxwell,2,0.5,TKO,1,True,644,Submission,1.0
Patrick Delgado,12,0.75,Submission,1,True,266,Ted Worthington,93,0.3978494623655914,TKO,1,False,448,Submission,1.0
Patrick Delgado,10,0.7,Split Decision,5,False,210,Brandon Suber,21,0.6190476190476191,Split Decision,3,False,98,Submission,1.0
Patrick Delgado,8,0.75,Split Decision,3,False,140,Darin Oler,9,0.4444444444444444,Submission,2,False,357,Split Decision,1.0
Patrick Delgado,6,0.8333333333333334,Submission,1,True,315,Quinton McCottrell,22,0.45454545454545453,Split Decision,3,False,84,Split Decision,1.0
Patrick Delgado,4,1.0,Submission,1,True,56,Derek Smith,16,0.5625,KO,1,False,56,TKO,0.0
Brandon Suber,22,0.5909090909090909,Submission,1,False,189,Zak Kelly,18,0.5,Submission,2,True,392,TKO,1.0
Brandon Suber,20,0.65,Split Decision,3,False,66,Craig Eckelberg,12,0.6666666666666666,TKO,2,True,140,Split Decision,0.0
Brandon Suber,16,0.6875,Split Decision,3,False,42,Anthony Morgan,24,0.5,TKO,1,False,63,Submission,1.0
Brandon Suber,14,0.7142857142857143,Split Decision,3,False,147,Tim McCavit,8,0.625,Submission,1,False,119,Submission,1.0
Brandon Suber,12,0.8333333333333334,Split Decision,3,True,84,Terry Blackwell,6,0.8333333333333334,Split Decision,3,True,343,Split Decision,0.0
Brandon Suber,10,0.8,Submission,3,True,42,John Felty,11,0.6363636363636364,Submission,1,True,14,Split Decision,1.0
Brandon Suber,8,0.875,Split Decision,3,True,28,Brett Ewing,3,1.0,Split Decision,3,True,273,Split Decision,0.0
Brandon Suber,6,1.0,Split Decision,3,True,92,Trent McCown,2,1.0,TKO,2,True,140,Submission,0.0
Brandon Suber,5,1.0,Split Decision,3,True,126,Frankie Perez,1,1.0,Split Decision,3,True,34,Split Decision,1.0
Brandon Suber,3,1.0,Submission,2,True,245,Alvaro Vallejo,1,0.0,Split Decision,3,False,406,Split Decision,1.0
Brandon Suber,1,1.0,Submission,1,True,147,Dan Pennington,1,1.0,KO,3,True,280,Split Decision,1.0
Brandon Suber,19,0.6842105263157895,Submission,3,False,312,Mike De La Vega,4,0.5,Split Decision,3,True,236,Split Decision,0.0
Brandon Suber,17,0.7058823529411765,Submission,2,True,140,Chico Bays,5,1.0,Split Decision,3,True,266,KO,1.0
Brandon Suber,15,0.7333333333333333,Submission,1,True,56,John Andrew Law,15,0.5333333333333333,Split Decision,3,True,84,Split Decision,0.0
Brandon Suber,13,0.7692307692307693,Split Decision,3,False,1204,Reggie Merriweather,20,0.5,Disqualification,1,False,126,Split Decision,0.0
Brandon Suber,11,0.8181818181818182,Split Decision,3,True,169,Jacob Draves,6,0.5,Submission,1,True,63,Split Decision,1.0
Brandon Suber,9,0.7777777777777778,Split Decision,3,False,202,James Douglas Ballinger,11,0.45454545454545453,Submission,1,False,118,Submission,1.0
Brandon Suber,7,0.8571428571428571,Submission,1,False,140,Chris Bennett,12,0.8333333333333334,Submission,1,True,42,Split Decision,1.0
Brandon Suber,4,1.0,Split Decision,3,True,48,Brandon Demastes,3,0.6666666666666666,TKO,1,True,223,Split Decision,1.0
Brandon Suber,2,1.0,Split Decision,3,True,28,Tray Taylor,1,0.0,Split Decision,3,False,259,Submission,1.0
Cole Wilken,3,0.6666666666666666,Submission,1,False,301,P.J. Cajigas,8,0.375,KO,1,True,98,TKO,0.0
Cole Wilken,1,1.0,Submission,1,True,50,Bobby Emmons,10,0.4,Split Decision,3,False,161,TKO,1.0
Jake Erickson,15,0.3333333333333333,TKO,1,False,67,James Bochnovic,6,0.8333333333333334,Submission,1,True,214,Submission,0.0
Jake Erickson,13,0.38461538461538464,TKO,1,True,14,Jordan Chambliss,8,0.75,Submission,1,False,910,Split Decision,0.0
Jake Erickson,11,0.2727272727272727,Split Decision,3,False,371,Bruce Johnson,60,0.18333333333333332,Submission,1,False,28,Submission,1.0
Jake Erickson,9,0.3333333333333333,TKO,1,True,35,Justin Rheaume,11,0.8181818181818182,Split Decision,3,True,55,TKO,0.0
Jake Erickson,8,0.25,Submission,1,False,20,JayDee Carney,1,1.0,Split Decision,3,True,56,TKO,1.0
Jake Erickson,6,0.16666666666666666,Submission,1,False,13,Matt Thurstin,1,0.0,TKO,1,False,83,TKO,1.0
Jake Erickson,4,0.0,KO,1,False,188,James Clark,5,0.8,KO,1,True,168,TKO,1.0
Jake Erickson,10,0.3,TKO,2,False,78,Clarence Jordan,1,1.0,Split Decision,3,True,756,Split Decision,0.0
Jake Erickson,7,0.2857142857142857,TKO,1,True,8,Branden Noetzel,1,1.0,TKO,1,True,504,Submission,0.0
Jake Erickson,5,0.2,TKO,1,True,197,Thomas Lytle,2,0.5,Submission,1,True,56,Submission,0.0
Jake Erickson,3,0.0,Submission,1,False,126,Jordan Chambliss,6,0.8333333333333334,Submission,3,True,301,KO,0.0
Jake Erickson,1,0.0,TKO,2,False,49,Deon Wright,4,0.75,TKO,1,False,35,Submission,0.0
Tim Hiley,13,0.7692307692307693,Split Decision,3,False,202,Jamal Pogues,18,0.7777777777777778,Submission,4,False,203,Split Decision,0.0
Tim Hiley,11,0.9090909090909091,Split Decision,3,True,112,Brendan Allen,17,0.8235294117647058,TKO,1,True,91,Submission,0.0
Tim Hiley,9,0.8888888888888888,Split Decision,3,True,195,Willie Whitehead,10,0.9,Submission,3,True,133,TKO,1.0
Tim Hiley,7,0.8571428571428571,TKO,2,True,70,Eddie Larrea,66,0.3939393939393939,Submission,1,False,112,Submission,1.0
Tim Hiley,5,0.8,Split Decision,3,True,315,Alan Dahlke,7,0.5714285714285714,TKO,3,True,156,Submission,1.0
Tim Hiley,12,0.8333333333333334,Submission,3,False,519,Jesse Murray,11,0.7272727272727273,Submission,1,True,315,Split Decision,0.0
Tim Hiley,10,0.9,TKO,2,True,91,Tyler Vogel,11,0.6363636363636364,TKO,1,True,34,Split Decision,1.0
Tim Hiley,8,0.875,Submission,2,True,56,Charlie Brown,20,0.55,Submission,2,False,644,Split Decision,1.0
Tim Hiley,6,0.8333333333333334,Submission,1,True,203,Ricco Ralston,8,0.375,Submission,1,True,161,TKO,1.0
Tim Hiley,4,0.75,Split Decision,3,False,175,J.P. Saint Louis,1,1.0,TKO,1,True,42,Split Decision,1.0
Tim Hiley,2,1.0,TKO,2,True,462,Richard Wolfe,2,0.0,Submission,1,False,532,TKO,1.0
Alton Cunningham,12,0.8333333333333334,TKO,2,True,200,Tony Johnson,8,0.625,Split Decision,3,True,241,Split Decision,0.0
Alton Cunningham,10,0.8,TKO,1,False,109,B.J. Lacy,41,0.4146341463414634,TKO,2,False,57,KO,1.0
Alton Cunningham,8,0.875,TKO,1,True,77,Wayman Carter,13,0.5384615384615384,Submission,1,False,125,TKO,1.0
Alton Cunningham,6,0.8333333333333334,TKO,2,True,63,Rex Griepertrop,8,0.625,TKO,1,False,329,TKO,1.0
Alton Cunningham,4,0.75,TKO,2,True,112,Michael Adams,1,1.0,Submission,2,True,252,TKO,1.0
Alton Cunningham,11,0.8181818181818182,KO,1,True,41,Erick Murray,17,0.7058823529411765,TKO,2,True,98,TKO,1.0
Alton Cunningham,9,0.8888888888888888,TKO,3,True,130,Bevon Lewis,8,0.875,Split Decision,3,True,74,TKO,0.0
Alton Cunningham,7,0.8571428571428571,TKO,1,True,111,Dominic Garcia,11,0.9090909090909091,TKO,2,True,76,TKO,1.0
Alton Cunningham,5,0.8,TKO,3,True,266,Jordan Seufzer,10,0.6,TKO,1,True,567,TKO,1.0
Alton Cunningham,3,0.6666666666666666,TKO,1,True,497,Bobby Downs,4,0.75,Submission,1,True,21,TKO,1.0
Jake Smith,13,0.6923076923076923,Split Decision,3,True,244,Steve Kozola,9,0.8888888888888888,Split Decision,3,False,112,KO,1.0
Jake Smith,11,0.7272727272727273,TKO,1,True,154,Joey Pierotti,6,1.0,TKO,3,True,140,Submission,0.0
Jake Smith,9,0.6666666666666666,Split Decision,3,False,189,Hadi Al-awadh,8,0.625,TKO,4,False,133,TKO,1.0
Jake Smith,7,0.7142857142857143,TKO,2,True,259,Jay Jackson,7,0.2857142857142857,Submission,2,False,189,Split Decision,1.0
Jake Smith,4,0.75,Split Decision,3,False,168,Rod Jaques,12,0.4166666666666667,Split Decision,5,True,98,Split Decision,0.0
Jake Smith,2,1.0,Split Decision,3,True,813,John Garcia,5,0.6,Submission,1,True,294,Split Decision,1.0
Jake Smith,14,0.7142857142857143,KO,1,True,589,Adam Piccolotti,14,0.7857142857142857,Split Decision,3,False,133,Submission,0.0
Jake Smith,12,0.6666666666666666,Submission,3,False,77,Scotty Hao,5,0.8,Submission,2,True,119,Split Decision,1.0
Jake Smith,10,0.7,TKO,1,True,196,Eric Ramsey,6,0.8333333333333334,TKO,1,False,889,TKO,1.0
Jake Smith,8,0.75,Split Decision,3,True,84,Taki Uluilakepa,7,0.5714285714285714,Split Decision,3,True,210,Split Decision,0.0
Jake Smith,6,0.6666666666666666,KO,1,True,91,Jason Lambert,16,0.4375,Submission,1,True,134,TKO,1.0
Jake Smith,3,1.0,Split Decision,3,True,196,John Simon,3,0.6666666666666666,KO,3,True,119,Split Decision,0.0
Jake Smith,1,1.0,TKO,1,True,63,Jason Lambert,10,0.5,Submission,1,False,14,Split Decision,1.0
Isaac Steele,8,0.875,TKO,2,True,259,Chris Petty,7,0.42857142857142855,Submission,1,False,168,Submission,1.0
Isaac Steele,6,1.0,TKO,2,True,140,Jonavin Webb,12,0.75,Split Decision,3,False,454,Submission,0.0
Isaac Steele,4,1.0,Split Decision,3,True,175,Tommy Roberts,5,0.4,TKO,1,True,71,TKO,1.0
Isaac Steele,2,1.0,Submission,1,True,63,Yancey Martin,9,0.5555555555555556,Submission,1,True,168,Submission,1.0
Isaac Steele,7,0.8571428571428571,Submission,1,False,315,Oliver Vadnais,4,0.5,TKO,1,True,749,TKO,1.0
Isaac Steele,5,1.0,TKO,1,True,1127,Dann Cucuta,8,0.75,TKO,2,True,315,TKO,1.0
Isaac Steele,3,1.0,Submission,1,True,280,Charles Dove Jr.,1,1.0,Split Decision,3,True,141,Split Decision,1.0
Isaac Steele,1,1.0,Split Decision,3,True,301,Joel Miller,4,0.75,Submission,2,True,203,Submission,1.0
Jason Witt,22,0.7727272727272727,Split Decision,3,True,126,Takashi Sato,18,0.8333333333333334,Submission,3,False,294,TKO,0.0
Jason Witt,20,0.75,Split Decision,3,True,40,Roberto Neves,14,0.7142857142857143,Submission,1,False,328,Split Decision,1.0
Jason Witt,18,0.7222222222222222,TKO,2,False,161,Ashkan Morvari,20,0.65,TKO,2,True,147,Submission,1.0
Jason Witt,14,0.7142857142857143,KO,2,True,98,Jake Lindsey,24,0.6666666666666666,TKO,3,False,154,Split Decision,1.0
Jason Witt,12,0.6666666666666666,TKO,3,False,71,Wade Johnson,13,0.8461538461538461,Submission,3,True,204,Submission,1.0
Jason Witt,10,0.7,Submission,2,False,146,Craig Eckelberg,10,0.7,Split Decision,3,False,181,Submission,1.0
Jason Witt,8,0.75,TKO,1,True,49,Isaac Vallie-Flagg,20,0.75,Submission,1,True,42,Disqualification,1.0
Jason Witt,6,0.6666666666666666,Submission,1,True,84,Josh Tulley,6,0.6666666666666666,Split Decision,3,True,280,Split Decision,1.0
Jason Witt,4,0.75,Submission,1,True,154,Jeremiah Denson,3,1.0,Submission,1,True,246,Submission,0.0
Jason Witt,2,1.0,Submission,1,True,126,Chance Rencountre,1,1.0,Split Decision,3,True,175,TKO,0.0
Jason Witt,21,0.7619047619047619,Split Decision,3,True,170,Zak Bucia,29,0.6206896551724138,Split Decision,5,False,490,Split Decision,1.0
Jason Witt,19,0.7368421052631579,Submission,3,True,309,Cliff Wright,22,0.5,Submission,1,True,98,Split Decision,1.0
Jason Witt,17,0.7647058823529411,TKO,3,True,76,Hugh Pulley,9,0.6666666666666666,Split Decision,3,False,560,TKO,0.0
Jason Witt,15,0.7333333333333333,Split Decision,3,True,76,Ty Freeman,16,0.625,Submission,2,True,104,Split Decision,1.0
Jason Witt,13,0.6923076923076923,Submission,1,True,42,Kenny Licea,11,0.5454545454545454,Submission,1,False,71,KO,1.0
Jason Witt,11,0.7272727272727273,Submission,1,True,84,Justin Patterson,11,0.8181818181818182,Split Decision,3,True,90,TKO,0.0
Jason Witt,9,0.7777777777777778,Disqualification,3,True,364,Dakota Cochrane,38,0.7105263157894737,Split Decision,5,True,63,Submission,0.0
Jason Witt,7,0.7142857142857143,Split Decision,3,True,35,Ryan Dickson,14,0.7857142857142857,Split Decision,5,False,71,TKO,1.0
Jason Witt,5,0.6,Submission,1,False,259,Jeremy Small,11,0.6363636363636364,Submission,1,True,554,Submission,1.0
Jason Witt,3,0.6666666666666666,TKO,2,False,106,Tommy O'Neal,2,0.0,TKO,1,False,1590,Submission,1.0
Jason Witt,1,1.0,Submission,1,True,56,Nick Felix,4,0.5,Submission,3,False,951,Submission,1.0
Frank Schuman,24,0.6666666666666666,KO,1,True,195,Eric Wisely,36,0.75,TKO,2,True,538,TKO,0.0
Frank Schuman,22,0.6818181818181818,Submission,1,True,77,Sam Liera,23,0.5217391304347826,Split Decision,3,False,232,Submission,0.0
Frank Schuman,20,0.65,Submission,1,True,42,Kyle Angerman,9,1.0,TKO,1,True,84,Submission,1.0
Frank Schuman,16,0.75,Submission,2,True,106,Zak Ottow,14,0.7857142857142857,Submission,1,True,49,Submission,0.0
Frank Schuman,14,0.7857142857142857,Submission,1,True,84,Jesse Juarez,31,0.6774193548387096,KO,2,False,155,Submission,0.0
Frank Schuman,12,0.75,Submission,1,True,21,Eric Perry,6,0.8333333333333334,Split Decision,5,False,315,Submission,1.0
Frank Schuman,10,0.7,Submission,1,True,224,Norm Waters,15,0.13333333333333333,Submission,1,False,470,Submission,1.0
Frank Schuman,8,0.625,Split Decision,2,False,189,Travis Nath,24,0.08333333333333333,Submission,1,False,92,Submission,1.0
Frank Schuman,7,0.7142857142857143,Split Decision,3,False,84,Julio Casillas,2,0.0,Split Decision,3,False,953,Split Decision,0.0
Frank Schuman,4,0.75,TKO,1,False,140,Kevin Tadder,2,0.0,TKO,1,False,469,Submission,1.0
Frank Schuman,2,1.0,Submission,1,True,343,Marcus Parkinson,1,1.0,KO,1,True,679,KO,1.0
Frank Schuman,23,0.6521739130434783,Submission,2,False,287,Nelly Thompson,10,0.9,TKO,2,True,155,KO,1.0
Frank Schuman,21,0.6666666666666666,Submission,2,True,413,Quinton McCottrell,40,0.4,Submission,2,False,79,Submission,1.0
Frank Schuman,19,0.631578947368421,TKO,2,False,161,Jay Jackson,14,0.2857142857142857,Submission,1,False,112,Submission,1.0
